/work/work/shared/s-neomics/data/analyse/PED20055	PED20055	analysis_ok	627
/work/work/shared/s-neomics/data/analyse/PED20055	PED20055	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20071	dijnbs124	dispatch_ok	627
/work/work/shared/s-neomics/data/analyse/PED20071	PED20071	analysis_not_ended	27
/work/work/shared/s-neomics/data/analyse/PED20071	PED20071	no_archive_log	28
/work/work/shared/s-neomics/data/analyse/PED20055	PED20055	archive_success	625
/work/work/shared/s-neomics/data/analyse/PED20055	dijnbs108	archive_success	625
/work/work/shared/s-neomics/data/analyse/PED20054	PED20054	analysis_ok	623
/work/work/shared/s-neomics/data/analyse/PED20054	PED20054	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20072	dijnbs125	dispatch_ok	623
/work/work/shared/s-neomics/data/analyse/PED20072	PED20072	analysis_not_ended	25
/work/work/shared/s-neomics/data/analyse/PED20072	PED20072	no_archive_log	26
/work/work/shared/s-neomics/data/analyse/PED20074	dijnbs127	dispatch_ok	623
/work/work/shared/s-neomics/data/analyse/PED20074	PED20074	analysis_not_ended	61
/work/work/shared/s-neomics/data/analyse/PED20074	PED20074	no_archive_log	62
/work/work/shared/s-neomics/data/analyse/PED20075	dijnbs128	dispatch_ok	623
/work/work/shared/s-neomics/data/analyse/PED20075	PED20075	analysis_not_ended	25
/work/work/shared/s-neomics/data/analyse/PED20075	PED20075	no_archive_log	27
/work/work/shared/s-neomics/data/analyse/PED20054	PED20054	archive_success	621
/work/work/shared/s-neomics/data/analyse/PED20054	dijnbs107	archive_success	621
/work/work/shared/s-neomics/data/analyse/PED20056	PED20056	analysis_ok	621
/work/work/shared/s-neomics/data/analyse/PED20056	PED20056	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20076	dijnbs129	dispatch_ok	620
/work/work/shared/s-neomics/data/analyse/PED20076	PED20076	analysis_not_ended	54
/work/work/shared/s-neomics/data/analyse/PED20076	PED20076	no_archive_log	55
/work/work/shared/s-neomics/data/analyse/PED20056	PED20056	archive_success	619
/work/work/shared/s-neomics/data/analyse/PED20056	dijnbs109	archive_success	619
/work/work/shared/s-neomics/data/analyse/PED20057	PED20057	analysis_ok	618
/work/work/shared/s-neomics/data/analyse/PED20057	PED20057	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20057	PED20057	archive_success	616
/work/work/shared/s-neomics/data/analyse/PED20057	dijnbs110	archive_success	616
/work/work/shared/s-neomics/data/analyse/PED20059	PED20059	analysis_ok	615
/work/work/shared/s-neomics/data/analyse/PED20059	PED20059	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20058	PED20058	analysis_ok	614
/work/work/shared/s-neomics/data/analyse/PED20058	PED20058	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20059	PED20059	archive_success	613
/work/work/shared/s-neomics/data/analyse/PED20059	dijnbs112	archive_success	613
/work/work/shared/s-neomics/data/analyse/PED20058	PED20058	archive_success	612
/work/work/shared/s-neomics/data/analyse/PED20058	dijnbs111	archive_success	612
/work/work/shared/s-neomics/data/analyse/PED20060	PED20060	analysis_ok	608
/work/work/shared/s-neomics/data/analyse/PED20060	PED20060	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20062	PED20062	analysis_ok	607
/work/work/shared/s-neomics/data/analyse/PED20062	PED20062	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20060	PED20060	archive_success	606
/work/work/shared/s-neomics/data/analyse/PED20060	dijnbs113	archive_success	606
/work/work/shared/s-neomics/data/analyse/PED20062	PED20062	archive_success	605
/work/work/shared/s-neomics/data/analyse/PED20062	dijnbs115	archive_success	605
/work/work/shared/s-neomics/data/analyse/PED20063	PED20063	analysis_ok	603
/work/work/shared/s-neomics/data/analyse/PED20063	PED20063	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20063	PED20063	archive_success	601
/work/work/shared/s-neomics/data/analyse/PED20063	dijnbs116	archive_success	601
/work/work/shared/s-neomics/data/analyse/PED20061	PED20061	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20061	PED20061	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20065	PED20065	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20065	PED20065	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20066	PED20066	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20069	PED20069	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20069	PED20069	archive_in_progress	1
/work/work/shared/s-neomics/data/analyse/PED20070	PED20070	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20070	PED20070	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20071	PED20071	analysis_ok	600
/work/work/shared/s-neomics/data/analyse/PED20069	PED20069	archive_success	599
/work/work/shared/s-neomics/data/analyse/PED20069	dijnbs122	archive_success	599
/work/work/shared/s-neomics/data/analyse/PED20071	PED20071	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20065	PED20065	archive_success	598
/work/work/shared/s-neomics/data/analyse/PED20065	dijnbs118	archive_success	598
/work/work/shared/s-neomics/data/analyse/PED20066	PED20066	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20067	PED20067	analysis_ok	598
/work/work/shared/s-neomics/data/analyse/PED20072	PED20072	analysis_ok	598
/work/work/shared/s-neomics/data/analyse/PED20075	PED20075	analysis_ok	598
/work/work/shared/s-neomics/data/analyse/PED20061	PED20061	archive_success	597
/work/work/shared/s-neomics/data/analyse/PED20061	dijnbs114	archive_success	597
/work/work/shared/s-neomics/data/analyse/PED20067	PED20067	archive_in_progress	5
/work/work/shared/s-neomics/data/analyse/PED20070	PED20070	archive_success	597
/work/work/shared/s-neomics/data/analyse/PED20070	dijnbs123	archive_success	597
/work/work/shared/s-neomics/data/analyse/PED20072	PED20072	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20066	PED20066	archive_success	596
/work/work/shared/s-neomics/data/analyse/PED20066	dijnbs119	archive_success	596
/work/work/shared/s-neomics/data/analyse/PED20071	PED20071	archive_success	596
/work/work/shared/s-neomics/data/analyse/PED20071	dijnbs124	archive_success	596
/work/work/shared/s-neomics/data/analyse/PED20075	PED20075	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20072	PED20072	archive_success	595
/work/work/shared/s-neomics/data/analyse/PED20072	dijnbs125	archive_success	595
/work/work/shared/s-neomics/data/analyse/PED20075	PED20075	archive_success	594
/work/work/shared/s-neomics/data/analyse/PED20075	dijnbs128	archive_success	594
/work/work/shared/s-neomics/data/analyse/PED20067	PED20067	archive_success	592
/work/work/shared/s-neomics/data/analyse/PED20067	dijnbs120	archive_success	592
/work/work/shared/s-neomics/data/analyse/PED20076	PED20076	analysis_ok	566
/work/work/shared/s-neomics/data/analyse/PED20076	PED20076	archive_in_progress	1
/work/work/shared/s-neomics/data/analyse/PED20076	PED20076	archive_success	565
/work/work/shared/s-neomics/data/analyse/PED20076	dijnbs129	archive_success	565
/work/work/shared/s-neomics/data/analyse/PED20074	PED20074	analysis_ok	562
/work/work/shared/s-neomics/data/analyse/PED20074	PED20074	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20074	PED20074	archive_success	560
/work/work/shared/s-neomics/data/analyse/PED20074	dijnbs127	archive_success	560
/work/work/shared/s-neomics/data/analyse/PED20077	dijnbs130	dispatch_ok	382
/work/work/shared/s-neomics/data/analyse/PED20077	PED20077	analysis_not_ended	33
/work/work/shared/s-neomics/data/analyse/PED20077	PED20077	no_archive_log	33
/work/work/shared/s-neomics/data/analyse/PED20078	dijnbs131	dispatch_ok	382
/work/work/shared/s-neomics/data/analyse/PED20078	PED20078	analysis_not_ended	38
/work/work/shared/s-neomics/data/analyse/PED20078	PED20078	no_archive_log	38
/work/work/shared/s-neomics/data/analyse/PED20079	dijnbs132	dispatch_ok	382
/work/work/shared/s-neomics/data/analyse/PED20079	PED20079	analysis_not_ended	40
/work/work/shared/s-neomics/data/analyse/PED20079	PED20079	no_archive_log	40
/work/work/shared/s-neomics/data/analyse/PED20080	dijnbs133	dispatch_ok	377
/work/work/shared/s-neomics/data/analyse/PED20080	PED20080	analysis_not_ended	40
/work/work/shared/s-neomics/data/analyse/PED20080	PED20080	no_archive_log	40
/work/work/shared/s-neomics/data/analyse/PED20081	dijnbs134	dispatch_ok	377
/work/work/shared/s-neomics/data/analyse/PED20081	PED20081	analysis_not_ended	45
/work/work/shared/s-neomics/data/analyse/PED20081	PED20081	no_archive_log	45
/work/work/shared/s-neomics/data/analyse/PED20082	dijnbs135	dispatch_ok	377
/work/work/shared/s-neomics/data/analyse/PED20082	PED20082	analysis_not_ended	28
/work/work/shared/s-neomics/data/analyse/PED20082	PED20082	no_archive_log	28
/work/work/shared/s-neomics/data/analyse/PED20083	dijnbs136	dispatch_ok	376
/work/work/shared/s-neomics/data/analyse/PED20083	PED20083	analysis_not_ended	46
/work/work/shared/s-neomics/data/analyse/PED20083	PED20083	no_archive_log	46
/work/work/shared/s-neomics/data/analyse/PED20084	dijnbs137	dispatch_ok	376
/work/work/shared/s-neomics/data/analyse/PED20084	PED20084	analysis_not_ended	42
/work/work/shared/s-neomics/data/analyse/PED20084	PED20084	no_archive_log	42
/work/work/shared/s-neomics/data/analyse/PED20085	dijnbs138	dispatch_ok	376
/work/work/shared/s-neomics/data/analyse/PED20085	PED20085	analysis_not_ended	27
/work/work/shared/s-neomics/data/analyse/PED20085	PED20085	no_archive_log	27
/work/work/shared/s-neomics/data/analyse/PED20087	dijnbs141	dispatch_ok	375
/work/work/shared/s-neomics/data/analyse/PED20087	PED20087	analysis_not_ended	93
